B1_ID,B1_Verification,B2_ID,B2_Verification
3,1082612387214176256,False,418745746,False
4,1082612387214176256,False,132596469,False
0,1038492087157760000,False,50283861,False
1,1038492087157760000,False,785983564189986818,False
2,1038492087157760000,False,3008106093,False
3,1038492087157760000,False,2746350369,False
4,1038492087157760000,False,43102893,False
0,24897552,False,1092776657587445762,False
1,24897552,False,73717605,False
2,24897552,False,300191096,False
3,24897552,False,1092841610394681344,False
4,24897552,False,4764897776,False
0,1438356978,False,19859177,False
1,1438356978,False,48078391,False
2,1438356978,False,74466480,False
3,1438356978,False,291856841,False
0,2816503831,False,3097038881,False
1,2816503831,False,2165241247,False
2,2816503831,False,2397017691,False
3,2816503831,False,132204038,False
4,2816503831,False,361181996,False
0,930115191320268800,False,1067522786573185024,False
1,930115191320268800,False,74466480,False
2,930115191320268800,False,52147092,False
0,15413033,False,4518697527,False
1,15413033,False,1034471670394892288,False
2,15413033,False,3429716650,False
3,15413033,False,1021792165784109056,False
4,15413033,False,1045070952822960128,False
0,1090506912246976513,False,1096533108734787584,False
1,1090506912246976513,False,1071150742273187843,False
2,1090506912246976513,False,4255008198,False
3,1090506912246976513,False,4654437466,False
4,1090506912246976513,False,385901940,False
0,2427384088,False,958047458,False
1,2427384088,False,3012881471,False
2,2427384088,False,2411499068,False
3,2427384088,False,407663049,False
4,2427384088,False,532573917,False
0,1084688219726381057,False,1053786313814622208,False
1,1084688219726381057,False,1099379666517934081,False
2,1084688219726381057,False,1014565947036889096,False
3,1084688219726381057,False,238743344,False
4,1084688219726381057,False,4429435158,False
0,1075304483524091904,False,1696716835,False
1,1075304483524091904,False,1090906747974414337,False
2,1075304483524091904,False,882515420154122240,False
3,1075304483524091904,False,2457809985,False
4,1075304483524091904,False,411466793,False
0,24521014,False,1389380269,False
0,3835462693,False,861977557926903808,False
1,3835462693,False,925963844106588161,False
2,3835462693,False,4206510383,False
3,3835462693,False,3973338112,False
4,3835462693,False,571381139,False
0,2376032864,False,3390129334,False
1,2376032864,False,1028328329861058560,False
2,2376032864,False,1022671939939254272,False
3,2376032864,False,932379459864457220,False
4,2376032864,False,1082686570791124992,False
0,1643213022,False,34436190,True
1,1643213022,False,3046481520,False
2,1643213022,False,804894445518917632,False
3,1643213022,False,966031684725440512,False
0,1057732977042481152,False,945131038996619269,False
1,1057732977042481152,False,575853659,False
2,1057732977042481152,False,880539026876276736,False
3,1057732977042481152,False,190089336,False
4,1057732977042481152,False,20739649,False
0,873535741963448320,False,192804760,False
1,873535741963448320,False,1098972968120508416,False
2,873535741963448320,False,933732480229797888,False
3,873535741963448320,False,983465102912446465,False
0,1035144581501739009,False,499200752,False
0,2663909184,False,1098782511440646144,False
1,2663909184,False,437935001,False
2,2663909184,False,964330864892104704,False
3,2663909184,False,504856681,False
4,2663909184,False,436129044,False
0,160300589,False,4814298933,False
1,160300589,False,14691199,False
2,160300589,False,1729922413,False
3,160300589,False,1596753367,False
4,160300589,False,861511333,False
0,19062569,False,153925839,False
1,19062569,False,606569941,False
2,19062569,False,708269574932844544,False
3,19062569,False,45448644,False
4,19062569,False,1526411586,False
0,135440751,False,854358733027237889,False
1,135440751,False,841437061,False
2,135440751,False,4894867797,False
3,135440751,False,986289653727801344,False
4,135440751,False,148311589,False
0,838884028677820418,False,99674560,False
1,838884028677820418,False,243560021,False
2,838884028677820418,False,852486588185677825,False
3,838884028677820418,False,2765341018,False
4,838884028677820418,False,355023069,False
0,917629476577538048,False,845400649403555840,False
1,917629476577538048,False,1097737249381183489,False
2,917629476577538048,False,758901294467690498,False
3,917629476577538048,False,1074554942839435264,False
4,917629476577538048,False,1074253206140596224,False
0,703308253,False,1050305310554869761,False
1,703308253,False,1097314198504103936,False
2,703308253,False,3171647540,False
3,703308253,False,801927624972828672,False
4,703308253,False,1969703077,False
0,3514767553,False,276944655,False
1,3514767553,False,845400649403555840,False
2,3514767553,False,18379348,False
3,3514767553,False,1014042087501660160,False
4,3514767553,False,576797995,False
5,3514767553,False,862551721666465792,False
6,3514767553,False,20576362,False
0,1085129981837996033,False,284977329,False
1,1085129981837996033,False,994844661687771137,False
2,1085129981837996033,False,2805567865,False
3,1085129981837996033,False,4852995585,False
4,1085129981837996033,False,618536860,False
0,532515903,False,1092819440549400577,False
1,532515903,False,1025805313495248897,False
2,532515903,False,19070051,False
3,532515903,False,1571905508,False
4,532515903,False,2730555758,False
0,700970338113482752,False,845386391735455744,False
1,700970338113482752,False,902016445,False
2,700970338113482752,False,1018257307715633152,False
3,700970338113482752,False,22361935,False
4,700970338113482752,False,1097502408538841088,False
0,808077824024334340,False,2734953286,False
1,808077824024334340,False,1014624568630284289,False
2,808077824024334340,False,466028204,False
3,808077824024334340,False,1090185403812978688,False
0,3148909856,False,952162264748044289,False
1,3148909856,False,797443337217253376,False
2,3148909856,False,33629001,False
3,3148909856,False,825509722350551040,False
4,3148909856,False,702637199087382529,False
0,762932101,False,1059791238038257665,False
1,762932101,False,3421233099,False
2,762932101,False,724690807916208129,False
3,762932101,False,950005805121667072,False
4,762932101,False,456235676,False
0,41272915,False,587782307,False
1,41272915,False,75184478,False
2,41272915,False,1099324297179480066,False
3,41272915,False,71706534,False
4,41272915,False,801173700838096897,False
0,1604958750,False,988871486697099269,False
1,1604958750,False,3044121762,False
2,1604958750,False,3538864288,False
3,1604958750,False,1366063364,False
4,1604958750,False,2573263934,False
0,928191019,False,1028796446,False
1,928191019,False,890796109538484228,False
2,928191019,False,106907968,False
3,928191019,False,170109362,False
4,928191019,False,1232719386,False
0,2943194795,False,715155084,False
1,2943194795,False,2716354632,False
2,2943194795,False,2745643143,False
3,2943194795,False,172422642,False
4,2943194795,False,172430944,False
0,883145268220141568,False,882897773926002689,False
0,117107049,False,1090285084450611202,False
1,117107049,False,703931480,True
2,117107049,False,2335279772,False
3,117107049,False,1052606351829069824,False
4,117107049,False,1098637736624443392,False
0,972404610,False,264920329,False
1,972404610,False,824587616481841152,False
2,972404610,False,994928008656977921,False
3,972404610,False,4112878301,False
4,972404610,False,861145671302348800,False
0,2962172813,False,978007389814296578,False
1,2962172813,False,3361408100,False
2,2962172813,False,943786125541421056,False
3,2962172813,False,1097469121736908800,False
4,2962172813,False,158588740,True
0,346469864,True,3119076779,False
1,346469864,True,327139107,False
2,346469864,True,980506154,False
3,346469864,True,1009495052,False
4,346469864,True,148745906,False
0,4244393901,False,768131717416837120,False
1,4244393901,False,1021632398663069697,False
2,4244393901,False,1032050651436642305,False
3,4244393901,False,1036748061748457472,False
4,4244393901,False,461834381,False
0,545545198,False,728169808534093825,False
1,545545198,False,808791643277164544,False
2,545545198,False,578148290,False
3,545545198,False,2949520114,False
4,545545198,False,135659358,False
0,1075494186659524614,False,24398244,False
1,1075494186659524614,False,4856770010,False
2,1075494186659524614,False,25240793,False
3,1075494186659524614,False,252849143,False
0,803129760771637248,False,42546114,False
1,803129760771637248,False,778316301290930180,False
2,803129760771637248,False,931951786050707456,False
3,803129760771637248,False,557227188,False
0,1046316084897308672,False,828696274983591937,False
1,1046316084897308672,False,1023238659892363264,False
2,1046316084897308672,False,2718236783,False
3,1046316084897308672,False,1080521966858178561,False
4,1046316084897308672,False,1088760714569764864,False
0,1095819154010095618,False,802356223966375936,False
1,1095819154010095618,False,1040341719525539841,False
2,1095819154010095618,False,167778891,False
3,1095819154010095618,False,991223146815541248,False
4,1095819154010095618,False,110442485,False
0,1043209416911323137,False,1659267216,False
1,1043209416911323137,False,1011357917390483461,False
2,1043209416911323137,False,917015592066002944,False
3,1043209416911323137,False,167133864,False
4,1043209416911323137,False,20200651,False
0,389096411,False,632076440,False
1,389096411,False,1062138685725048835,False
2,389096411,False,2213377730,False
3,389096411,False,817277041,False
4,389096411,False,981323393613090816,False
0,2901907193,False,917501529480765441,False
1,2901907193,False,3403327349,False
2,2901907193,False,961913982620717057,False
3,2901907193,False,960285302899298304,False
4,2901907193,False,936423798743666690,False
0,3362905288,False,3435556696,False
1,3362905288,False,105862892,False
2,3362905288,False,49062446,False
3,3362905288,False,1092790515232370688,False
4,3362905288,False,259349567,False
0,745323264097005569,False,956550059721666560,False
1,745323264097005569,False,952592644575776774,False
2,745323264097005569,False,956771568285188097,False
3,745323264097005569,False,131140715,False
4,745323264097005569,False,15772453,False
0,990504772754063366,False,923251087070584832,False
1,990504772754063366,False,1050123372217204736,False
2,990504772754063366,False,2237181744,False
3,990504772754063366,False,4318152933,False
4,990504772754063366,False,701590409986740225,False
0,203060129,False,285208339,False
1,203060129,False,452638280,False
2,203060129,False,879781128,False
3,203060129,False,1087624077660119040,False
4,203060129,False,518610628,False
0,394366886,False,1042592310565978112,False
1,394366886,False,859055692694642697,False
2,394366886,False,636756984,False
3,394366886,False,466074792,False
4,394366886,False,437995836,False
0,3087660772,False,1098040817929867270,False
1,3087660772,False,2946719742,False
2,3087660772,False,817136227027742722,False
3,3087660772,False,811816683425828864,False
4,3087660772,False,600549957,False
0,451908833,False,127145145,False
1,451908833,False,394923613,False
2,451908833,False,4794125342,False
3,451908833,False,562177253,False
4,451908833,False,3225722267,False
0,1039919396481851392,False,1027157018,False
1,1039919396481851392,False,354355480,False
2,1039919396481851392,False,99203427,False
3,1039919396481851392,False,2830980198,True
4,1039919396481851392,False,713025381616340992,True
